Exp,Year,Plot,Strip,family,Species5,Species,tipLabel,NumSp,SpNum,FgNum,Fgset,biomass,Achillea_millefolium,Elymus_smithii,Amorpha_canescens,Andropogon_gerardi,Asclepias_tuberosa,Elymus_canadensis,Koeleria_pyramidata,Lespedeza_capitata,Liatris_aspera,Lupinus_perennis,Monarda_fistulosa,Panicum_virgatum,Dalea_purpurea,Poa_pratensis,Quercus_ellipsoidalis,Quercus_macrocarpa,Schizachyrium_scoparium,Sorghastrum_nutans,id,species,pa
120,2016,46,1,Fagaceae,Queel,Quercus ellipsoidalis,Quercus_ellipsoidalis,16,17,5,34FLW,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,16_46_Queel,Queel,1
120,2016,46,1,Fagaceae,Quema,Quercus macrocarpa,Quercus_macrocarpa,16,17,5,34FLW,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,16_46_Quema,Quema,1
120,2016,46,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,13.62,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,16_46_Schsc,Schsc,1
120,2016,48,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,2,2,2,3L,3.17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2_48_Koepy,Koepy,1
120,2016,48,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,2,2,2,3L,75.53,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2_48_Lesca,Lesca,1
120,2016,50,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,9,4,3FLW,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,8_50_Achmi,Achmi,1
120,2016,50,1,Poaceae,Elyca,Elymus canadensis,Elymus_canadensis,8,9,4,3FLW,0.07,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,8_50_Elyca,Elyca,1
120,2016,50,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,9,4,3FLW,2.1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,8_50_Koepy,Koepy,1
120,2016,50,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,8,9,4,3FLW,4.38,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,8_50_Lesca,Lesca,1
120,2016,50,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,8,9,4,3FLW,27.87,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,8_50_Petpu,Petpu,1
120,2016,50,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,8,9,4,3FLW,13.95,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,8_50_Poapr,Poapr,1
120,2016,50,1,Fagaceae,Quema,Quercus macrocarpa,Quercus_macrocarpa,8,9,4,3FLW,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,8_50_Quema,Quema,1
120,2016,53,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,4,4,4,34LW,15.65,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,4_53_Lesca,Lesca,1
120,2016,53,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,4,4,4,34LW,2.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,4_53_Poapr,Poapr,1
120,2016,53,1,Fagaceae,Quema,Quercus macrocarpa,Quercus_macrocarpa,4,4,4,34LW,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,4_53_Quema,Quema,1
120,2016,53,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,4,4,4,34LW,60.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,4_53_Sornu,Sornu,1
120,2016,56,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,2,2,2,4L,9.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2_56_Luppe,Luppe,1
120,2016,56,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,2,2,2,4L,74.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2_56_Schsc,Schsc,1
120,2016,57,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,10,4,34FL,0.03,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,8_57_Achmi,Achmi,1
120,2016,57,1,Poaceae,Elysm,Elymus smithii,Elymus_smithii,8,10,4,34FL,0.25,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,8_57_Elysm,Elysm,1
120,2016,57,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,10,4,34FL,5.5,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,8_57_Koepy,Koepy,1
120,2016,57,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,8,10,4,34FL,40.07,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,8_57_Lesca,Lesca,1
120,2016,57,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,8,10,4,34FL,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,8_57_Monfi,Monfi,1
120,2016,57,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,8,10,4,34FL,17.03,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,8_57_Poapr,Poapr,1
120,2016,57,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,8,10,4,34FL,32.13,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,8_57_Schsc,Schsc,1
120,2016,58,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,4,5,3,34F,64.1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4_58_Andge,Andge,1
120,2016,58,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,4,5,3,34F,3.42,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4_58_Monfi,Monfi,1
120,2016,58,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,4,5,3,34F,0.04,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4_58_Poapr,Poapr,1
120,2016,58,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,4,5,3,34F,11.23,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4_58_Sornu,Sornu,1
120,2016,62,1,Poaceae,Elyca,Elymus canadensis,Elymus_canadensis,4,5,3,3LW,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4_62_Elyca,Elyca,1
120,2016,62,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,4,5,3,3LW,14,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4_62_Lesca,Lesca,1
120,2016,62,1,Fagaceae,Quema,Quercus macrocarpa,Quercus_macrocarpa,4,5,3,3LW,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4_62_Quema,Quema,1
120,2016,67,1,Poaceae,Elysm,Elymus smithii,Elymus_smithii,8,10,5,34FLW,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,8_67_Elysm,Elysm,1
120,2016,67,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,10,5,34FLW,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,8_67_Koepy,Koepy,1
120,2016,67,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,8,10,5,34FLW,4.02,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,8_67_Luppe,Luppe,1
120,2016,67,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,8,10,5,34FLW,42.9,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,8_67_Monfi,Monfi,1
120,2016,67,1,Fagaceae,Quema,Quercus macrocarpa,Quercus_macrocarpa,8,10,5,34FLW,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,8_67_Quema,Quema,1
120,2016,67,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,8,10,5,34FLW,92.48,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,8_67_Sornu,Sornu,1
120,2016,68,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,2.53,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Achmi,Achmi,1
120,2016,68,1,Poaceae,Elysm,Elymus smithii,Elymus_smithii,16,17,5,34FLW,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Elysm,Elysm,1
120,2016,68,1,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,16,17,5,34FLW,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Asctu,Asctu,1
120,2016,68,1,Poaceae,Elyca,Elymus canadensis,Elymus_canadensis,16,17,5,34FLW,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Elyca,Elyca,1
120,2016,68,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,16,17,5,34FLW,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Koepy,Koepy,1
120,2016,68,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,41.55,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Lesca,Lesca,1
120,2016,68,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,103.27,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Liaas,Liaas,1
120,2016,68,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,3.35,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Luppe,Luppe,1
120,2016,68,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,16,17,5,34FLW,1.88,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Monfi,Monfi,1
120,2016,68,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,3.08,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Panvi,Panvi,1
120,2016,68,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,17,5,34FLW,0.06,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Petpu,Petpu,1
120,2016,68,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,20.87,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Poapr,Poapr,1
120,2016,68,1,Fagaceae,Queel,Quercus ellipsoidalis,Quercus_ellipsoidalis,16,17,5,34FLW,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Queel,Queel,1
120,2016,68,1,Fagaceae,Quema,Quercus macrocarpa,Quercus_macrocarpa,16,17,5,34FLW,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Quema,Quema,1
120,2016,68,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,32.43,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Schsc,Schsc,1
120,2016,68,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,62.73,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16_68_Sornu,Sornu,1
120,2016,69,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,1,1,1,F,3.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_69_Achmi,Achmi,1
120,2016,70,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,4,4,3,4FL,162.52,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4_70_Andge,Andge,1
120,2016,70,1,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,4,4,3,4FL,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4_70_Asctu,Asctu,1
120,2016,70,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,4,4,3,4FL,6.75,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4_70_Luppe,Luppe,1
120,2016,70,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,4,4,3,4FL,19.42,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4_70_Schsc,Schsc,1
120,2016,74,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,9,5,34FLW,1.93,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,8_74_Achmi,Achmi,1
120,2016,74,1,Poaceae,Elysm,Elymus smithii,Elymus_smithii,8,9,5,34FLW,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,8_74_Elysm,Elysm,1
120,2016,74,1,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,8,9,5,34FLW,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,8_74_Asctu,Asctu,1
120,2016,74,1,Poaceae,Elyca,Elymus canadensis,Elymus_canadensis,8,9,5,34FLW,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,8_74_Elyca,Elyca,1
120,2016,74,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,9,5,34FLW,2.12,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,8_74_Koepy,Koepy,1
120,2016,74,1,Fagaceae,Quema,Quercus macrocarpa,Quercus_macrocarpa,8,9,5,34FLW,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,8_74_Quema,Quema,1
120,2016,74,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,8,9,5,34FLW,62.95,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,8_74_Sornu,Sornu,1
120,2016,75,1,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,2,2,2,4F,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2_75_Asctu,Asctu,1
120,2016,75,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,2,2,2,4F,67.87,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2_75_Panvi,Panvi,1
120,2016,81,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,8,4,34FL,0.52,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8_81_Achmi,Achmi,1
120,2016,81,1,Poaceae,Elysm,Elymus smithii,Elymus_smithii,8,8,4,34FL,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8_81_Elysm,Elysm,1
120,2016,81,1,Poaceae,Elyca,Elymus canadensis,Elymus_canadensis,8,8,4,34FL,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8_81_Elyca,Elyca,1
120,2016,81,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,8,8,4,34FL,33.12,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8_81_Lesca,Lesca,1
120,2016,81,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,8,8,4,34FL,159.6,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8_81_Liaas,Liaas,1
120,2016,81,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,8,8,4,34FL,22.67,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8_81_Petpu,Petpu,1
120,2016,81,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,8,8,4,34FL,2.58,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8_81_Poapr,Poapr,1
120,2016,81,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,8,8,4,34FL,73.57,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8_81_Schsc,Schsc,1
120,2016,82,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,0.9,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Achmi,Achmi,1
120,2016,82,1,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,17,5,34FLW,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Amoca,Amoca,1
120,2016,82,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,111.73,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Andge,Andge,1
120,2016,82,1,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,16,17,5,34FLW,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Asctu,Asctu,1
120,2016,82,1,Poaceae,Elyca,Elymus canadensis,Elymus_canadensis,16,17,5,34FLW,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Elyca,Elyca,1
120,2016,82,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,9.57,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Lesca,Lesca,1
120,2016,82,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,80.83,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Liaas,Liaas,1
120,2016,82,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,0.65,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Luppe,Luppe,1
120,2016,82,1,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,16,17,5,34FLW,0.58,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Monfi,Monfi,1
120,2016,82,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,11.48,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Panvi,Panvi,1
120,2016,82,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,17,5,34FLW,5.02,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Petpu,Petpu,1
120,2016,82,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,7.07,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Poapr,Poapr,1
120,2016,82,1,Fagaceae,Queel,Quercus ellipsoidalis,Quercus_ellipsoidalis,16,17,5,34FLW,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Queel,Queel,1
120,2016,82,1,Fagaceae,Quema,Quercus macrocarpa,Quercus_macrocarpa,16,17,5,34FLW,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Quema,Quema,1
120,2016,82,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,40.72,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Schsc,Schsc,1
120,2016,82,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,24.85,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16_82_Sornu,Sornu,1
120,2016,83,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,1,1,1,L,0.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1_83_Luppe,Luppe,1
120,2016,87,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,1,1,1,4,33.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1_87_Sornu,Sornu,1
120,2016,89,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,16,5,34FLW,10.95,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Achmi,Achmi,1
120,2016,89,1,Poaceae,Elysm,Elymus smithii,Elymus_smithii,16,16,5,34FLW,0.48,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Elysm,Elysm,1
120,2016,89,1,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,16,5,34FLW,6.13,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Amoca,Amoca,1
120,2016,89,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,16,5,34FLW,90.05,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Andge,Andge,1
120,2016,89,1,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,16,16,5,34FLW,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Asctu,Asctu,1
120,2016,89,1,Poaceae,Elyca,Elymus canadensis,Elymus_canadensis,16,16,5,34FLW,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Elyca,Elyca,1
120,2016,89,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,16,16,5,34FLW,0.97,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Koepy,Koepy,1
120,2016,89,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,16,5,34FLW,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Liaas,Liaas,1
120,2016,89,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,16,5,34FLW,6.55,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Luppe,Luppe,1
120,2016,89,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,16,5,34FLW,2.35,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Panvi,Panvi,1
120,2016,89,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,16,5,34FLW,66.53,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Petpu,Petpu,1
120,2016,89,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,16,5,34FLW,18.98,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Poapr,Poapr,1
120,2016,89,1,Fagaceae,Queel,Quercus ellipsoidalis,Quercus_ellipsoidalis,16,16,5,34FLW,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Queel,Queel,1
120,2016,89,1,Fagaceae,Quema,Quercus macrocarpa,Quercus_macrocarpa,16,16,5,34FLW,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Quema,Quema,1
120,2016,89,1,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,16,5,34FLW,23.43,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Schsc,Schsc,1
120,2016,89,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,16,5,34FLW,51.8,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,16_89_Sornu,Sornu,1
120,2016,92,1,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,1,1,1,4,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1_92_Sornu,Sornu,1
120,2016,93,1,Poaceae,Elysm,Elymus smithii,Elymus_smithii,4,4,2,3L,33.28,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4_93_Elysm,Elysm,1
120,2016,93,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,4,4,2,3L,0.14,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4_93_Koepy,Koepy,1
120,2016,93,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,4,4,2,3L,0.5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4_93_Luppe,Luppe,1
120,2016,93,1,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,4,4,2,3L,100.55,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4_93_Petpu,Petpu,1
120,2016,94,1,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,1,1,1,L,70.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1_94_Lesca,Lesca,1
120,2016,98,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,8,5,34FLW,7.85,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Achmi,Achmi,1
120,2016,98,1,Poaceae,Elysm,Elymus smithii,Elymus_smithii,8,8,5,34FLW,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Elysm,Elysm,1
120,2016,98,1,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,8,8,5,34FLW,221.28,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Andge,Andge,1
120,2016,98,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,8,5,34FLW,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Koepy,Koepy,1
120,2016,98,1,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,8,8,5,34FLW,14.23,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Luppe,Luppe,1
120,2016,98,1,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,8,8,5,34FLW,0.22,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Panvi,Panvi,1
120,2016,98,1,Poaceae,Poapr,Poa pratensis,Poa_pratensis,8,8,5,34FLW,25.15,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Poapr,Poapr,1
120,2016,98,1,Fagaceae,Queel,Quercus ellipsoidalis,Quercus_ellipsoidalis,8,8,5,34FLW,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,8_98_Queel,Queel,1
120,2016,104,1,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,8,5,34FLW,0.93,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,8_104_Achmi,Achmi,1
120,2016,104,1,Poaceae,Elyca,Elymus canadensis,Elymus_canadensis,8,8,5,34FLW,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,8_104_Elyca,Elyca,1
120,2016,104,1,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,8,5,34FLW,0.18,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,8_104_Koepy,Koepy,1
120,2016,104,1,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,8,8,5,34FLW,108.65,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,8_104_Liaas,Liaas,1
